user_id,reading_session,article_id,scroll_range,max_offset,min_offset,offset_difference,relative_time,reading_duration
111,00c29290-338e-42e9-8897-c475c799e1e5,30118783,7116,61,10,51,0,1
111,00c29290-338e-42e9-8897-c475c799e1e5,30118783,7116,0,0,0,1,1
111,2684b548-a936-46f8-90d7-3941bb9cd096,30345801,6830,203,5,198,0,1
111,2684b548-a936-46f8-90d7-3941bb9cd096,30345801,6830,336,0,-336,1,1
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,650,46,604,0,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,2674,651,2023,1,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,3374,2690,684,2,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,4313,3412,901,3,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,4314,4314,0,4,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,4214,4094,-120,5,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,3979,0,-3979,6,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,2041,55,1986,7,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5404,4130,2093,2037,8,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,5416,4326,4191,135,9,10
111,2684b548-a936-46f8-90d7-3941bb9cd096,30367210,1090,0,0,0,10,10
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30373336,3166,41,21,20,0,237
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30373336,3166,155,50,105,228,237
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30373336,3166,1042,172,870,235,237
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30373336,3166,1425,494,-931,236,237
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30373336,3166,478,165,-313,237,237
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30370570,1732,163,82,81,0,2
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30370570,1744,654,180,474,1,2
111,8c8d8c80-2f20-4a44-9e12-29742765d49e,30370570,1732,584,0,-584,2,2
111,a79efb45-0797-4bb2-9d1e-bc8ae9002b2f,30371222,4914,200,0,-200,0,3
111,a79efb45-0797-4bb2-9d1e-bc8ae9002b2f,30371222,4914,293,5,288,1,3
111,a79efb45-0797-4bb2-9d1e-bc8ae9002b2f,30371222,4914,702,306,396,2,3
111,a79efb45-0797-4bb2-9d1e-bc8ae9002b2f,30371222,4914,860,675,-185,3,3
111,a79efb45-0797-4bb2-9d1e-bc8ae9002b2f,30368103,4416,114,24,90,0,1
111,a79efb45-0797-4bb2-9d1e-bc8ae9002b2f,30368103,4416,214,0,-214,1,1
111,7f43cc1a-ee02-409e-bdd3-1464a5dd339a,31534153,2944,365,70,295,0,2
111,7f43cc1a-ee02-409e-bdd3-1464a5dd339a,31534153,2944,283,0,-283,2,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9380,304,33,271,0,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9380,531,0,-531,1,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9385,0,0,0,2,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9383,0,0,0,2,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9382,0,0,0,2,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9381,0,0,0,2,2
111,c7689cc2-4210-4fd1-9d4b-b8884ce591e9,31532755,9380,0,0,0,2,2
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,637,0,-637,0,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,794,0,-794,1,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,26,0,-26,2,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,141,31,110,9,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,575,124,451,10,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,1242,609,-633,11,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,1332,580,-752,12,13
111,b49e6211-9b6a-432b-bce6-03ea460529d1,31554844,3690,1284,0,-1284,13,13
111,39039618-ec57-4d60-b0c8-097a6811968a,31589202,9400,191,0,-191,0,0
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31586980,2850,315,59,256,0,2
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31586980,2850,288,0,-288,1,2
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31586980,2850,16,0,-16,2,2
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582399,6666,473,36,437,0,0
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,2988,9,1,8,0,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,2988,207,0,207,1,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,3000,1910,252,1658,2,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,2988,1864,1765,-99,3,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,2988,1745,1504,-241,4,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,2988,1460,574,-886,10,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31585149,2988,541,0,-541,11,11
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31587621,3772,411,54,357,0,3
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31587621,3772,915,434,481,2,3
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31587621,3772,927,0,-927,3,3
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31589202,9400,427,62,365,0,1
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31589202,9400,340,0,-340,1,1
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582826,2132,311,42,269,0,5
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582826,2132,502,317,185,1,5
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582826,2132,616,518,98,2,5
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582826,2132,729,628,101,3,5
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582826,2132,1027,741,286,4,5
111,35576f94-f792-4c4d-aef5-f1ca9a53626d,31582826,2132,971,0,-971,5,5
111,a6fbba83-556c-4b95-9cf6-76f112ff6cee,31730542,8220,29,1,28,0,1
111,a6fbba83-556c-4b95-9cf6-76f112ff6cee,31730542,8220,30,30,0,1,1
111,96ec40d6-3ddc-40d6-b043-a9cb2c2bcbc1,31831857,9498,43,36,7,0,2
111,96ec40d6-3ddc-40d6-b043-a9cb2c2bcbc1,31831857,9498,453,73,380,1,2
111,96ec40d6-3ddc-40d6-b043-a9cb2c2bcbc1,31831857,9498,456,454,2,2,2
111,c0d61561-3f7c-48c6-9f5f-e900c7ec46e4,31832392,6818,273,173,100,0,4
111,c0d61561-3f7c-48c6-9f5f-e900c7ec46e4,31832392,6818,784,276,508,1,4
111,c0d61561-3f7c-48c6-9f5f-e900c7ec46e4,31832392,6818,1811,808,1003,2,4
111,c0d61561-3f7c-48c6-9f5f-e900c7ec46e4,31832392,6818,2276,1504,-772,3,4
111,c0d61561-3f7c-48c6-9f5f-e900c7ec46e4,31832392,6818,1454,0,-1454,4,4
111,20208a99-6c52-489c-aa03-8b6f86532360,31835198,2474,1384,294,1090,0,2
111,20208a99-6c52-489c-aa03-8b6f86532360,31835198,2474,1342,1206,-136,1,2
111,20208a99-6c52-489c-aa03-8b6f86532360,31835198,2474,1159,0,-1159,2,2
111,1054b847-a347-4859-85c3-c39ae253659c,31956026,10240,229,0,-229,0,0
111,de29cda7-59e6-43e3-b469-b7c2be33a4f0,32091020,4404,2200,188,2012,0,1
111,de29cda7-59e6-43e3-b469-b7c2be33a4f0,32091020,4416,3326,2308,1018,1,1
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5426,3672,159,3513,0,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5438,4348,3405,-943,1,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5426,3301,0,-3301,2,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5438,4348,1583,2765,3,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5426,4240,0,-4240,6,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5426,868,53,815,10,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5438,4348,969,3379,12,13
111,b8e65d29-1df2-4133-87c9-581828fd0fc3,32083181,5428,4338,4336,-2,13,13
111,0a00faa2-c867-4d14-a3f3-5e03cb3f87b3,32082660,3170,2080,213,1867,0,3
111,0a00faa2-c867-4d14-a3f3-5e03cb3f87b3,32082660,3158,2017,88,-1929,1,3
111,0a00faa2-c867-4d14-a3f3-5e03cb3f87b3,32082660,3158,1043,0,1043,2,3
111,0a00faa2-c867-4d14-a3f3-5e03cb3f87b3,32082660,3158,1047,0,-1047,3,3
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5694,211,59,152,0,6
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5694,1004,246,758,1,6
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5694,2011,1044,967,2,6
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5694,3012,2032,980,3,6
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5706,4616,3017,1599,4,6
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5694,4539,3168,-1371,5,6
111,8592e996-3cbb-452c-87b9-c3f467a9a16b,32157686,5694,3154,2616,-538,6,6
122,97da3dcc-eb6e-428a-b9fb-4fd992e33983,36522510,7770,581,10,571,0,6
122,97da3dcc-eb6e-428a-b9fb-4fd992e33983,36522510,7770,944,613,331,1,6
122,97da3dcc-eb6e-428a-b9fb-4fd992e33983,36522510,7770,1083,785,298,3,6
122,97da3dcc-eb6e-428a-b9fb-4fd992e33983,36522510,7770,1604,1088,516,4,6
122,97da3dcc-eb6e-428a-b9fb-4fd992e33983,36522510,7770,2040,1614,426,5,6
122,97da3dcc-eb6e-428a-b9fb-4fd992e33983,36522510,7770,2425,2069,356,6,6
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,417,14,403,0,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,2239,471,1768,1,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,2828,2263,565,2,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,2802,1159,-1643,4,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,1114,496,-618,5,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,480,98,-382,7,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,96,47,-49,8,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,582,77,505,9,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,778,600,178,10,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,1104,793,311,11,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,1594,1108,486,12,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,2075,1595,480,13,14
124,c163ec0f-3639-49ef-b926-1965202de3be,36537821,4401,2828,2084,744,14,14
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,2064,77,1987,0,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,2091,0,-2091,1,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,1388,33,1355,2,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,1398,1041,-357,3,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,1013,880,-133,4,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,1969,904,1065,5,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,1989,1973,16,6,7
124,d200eb88-976c-4f8c-86b4-3304e6eb7235,36551464,7222,1967,0,-1967,7,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,305,5,300,0,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,1105,337,768,1,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,1807,1110,697,2,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,2557,1821,736,3,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,3058,2570,488,4,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,3487,3061,426,5,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,4858,3520,1338,6,7
124,513d1613-1f1a-4cec-b619-3840f475df55,36551464,7222,5272,4886,386,7,7
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,234,0,-234,0,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,1430,9,1421,2,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,1494,1376,-118,3,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,1420,1383,37,4,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,2499,1436,1063,5,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,2615,2514,101,6,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,2920,2615,305,11,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36514116,8817,3098,2930,168,12,12
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,927,36,891,0,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,970,942,28,1,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,1344,983,361,13,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,1633,1345,288,14,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,1714,1635,79,19,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,1864,1715,149,20,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,2014,1890,124,26,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,2331,2021,310,27,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,2476,2268,208,28,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,2699,2483,216,31,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,2986,2710,276,32,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,3561,2988,573,33,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,4284,3600,684,48,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,4690,4291,399,49,66
125,b7c0e75f-d9d6-4518-9605-e2d160f37fa4,36549674,7419,5754,4723,1031,66,66
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,304,15,289,0,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,1989,320,1669,1,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,2271,2059,212,2,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,2253,1320,-933,3,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,1315,836,-479,4,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,815,285,-530,5,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,284,283,-1,6,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,1333,289,1044,9,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36573970,3844,2271,1353,918,10,10
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,577,4,573,0,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,1923,595,1328,1,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,2551,1964,587,2,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3162,2575,587,3,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3392,3165,227,4,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3401,3394,7,5,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3493,3407,86,6,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3539,3494,45,7,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3811,3541,270,8,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,3979,3815,164,9,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,4546,3988,558,10,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,4553,4547,6,20,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,4894,4555,339,21,22
124,0fbe240c-7015-4a2c-8924-735defe18174,36575493,6721,5148,4896,252,22,22
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,528,4,524,0,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,603,538,65,1,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,818,605,213,8,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,1087,844,243,9,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,1467,1110,357,13,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,2344,1472,872,14,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,3272,2359,913,15,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,4258,3326,932,16,17
127,bc630298-b14e-431e-a1ef-b39ec6cc385c,36572649,6411,4838,4285,553,17,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,235,8,227,0,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,235,8,-227,0,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,583,244,339,1,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,583,244,-339,1,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,586,584,2,2,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,586,584,-2,2,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,1143,609,534,15,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,1143,609,-534,15,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,1644,1161,483,16,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,1644,1161,-483,16,17
129,aa4ea3f6-0724-48b6-b7e4-2258e8032fbe,36573757,7364,1645,1645,0,17,17
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,181,3,178,0,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,309,188,121,1,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,459,316,143,3,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,624,463,161,4,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,748,628,120,5,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,1023,759,264,19,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,1344,1030,314,20,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,1522,1361,161,21,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,1580,1527,53,28,29
124,801d5586-3760-4e4e-a861-e3e7d19ceaf7,36575947,3340,1767,1601,166,29,29
128,f600d2ea-2e65-41c1-9e8d-2521dc66100c,36584812,9688,7464,119,7345,0,0
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36590824,4296,24,2,22,0,5
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36590824,4296,32,26,6,1,5
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36590824,4296,47,33,14,2,5
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36590824,4296,45,14,-31,3,5
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36590824,4296,808,53,755,4,5
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36590824,4296,2758,810,1948,5,5
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,711,9,702,0,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,1396,718,678,2,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,1434,1399,35,3,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,2254,1433,821,4,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,2694,2263,431,5,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,3273,2731,542,6,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,4400,3274,1126,7,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,5028,4417,611,8,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,8798,5070,3728,9,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,10616,8902,1714,10,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,10714,10714,0,11,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,10701,0,-10701,12,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,28,9,19,14,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,84,29,55,15,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,669,87,582,16,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,7024,684,6340,17,18
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524213,11824,8190,7100,1090,18,18
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,872,13,859,0,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,2251,829,1422,1,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,2764,2170,594,3,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,3083,2797,-286,4,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,2648,1933,-715,5,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,2919,1964,955,9,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,3953,2912,1041,10,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,5734,3982,1752,11,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,6918,5834,1084,12,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,9791,6993,2798,13,14
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36580159,13184,10960,9908,1052,14,14
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,2472,192,2280,1,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,7850,2528,5322,2,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,11220,8058,3162,3,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,11203,0,-11203,4,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,2582,38,2544,6,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,7661,2701,4960,7,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,10228,7812,2416,8,9
126,1d9adefa-660e-4ef1-ba52-35804f55c520,36524212,12330,11220,10263,957,9,9
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36590813,4404,65,65,0,0,13
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36590813,4404,2180,171,2009,1,13
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36590813,4404,2178,0,-2178,2,13
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36590813,4404,2180,27,2153,9,13
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36590813,4404,2163,0,-2163,10,13
128,2e687d20-677c-47dd-8914-91dcf7ec9562,36590813,4404,947,39,908,13,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,27,27,0,0,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,1122,64,1058,1,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,1130,1124,6,2,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,1086,403,-683,3,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,402,0,-402,4,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,99,99,0,7,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,11128,322,10806,8,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,11220,11218,2,9,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,11219,10542,-677,10,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,10527,9725,-802,11,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,9674,8308,-1366,12,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36524212,12330,8307,8305,-2,13,13
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,0,0,0,0,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,595,36,559,2,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,1036,611,425,3,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,1562,1064,498,5,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,2031,9,2022,6,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,2618,2049,569,20,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,3223,2632,591,21,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,3770,3240,530,22,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,4257,3793,464,31,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,4770,4265,505,33,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,5158,4778,380,34,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,5282,5177,105,35,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,5258,4926,-332,46,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,4894,4176,-718,47,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,4162,3679,-483,48,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,3665,3227,-438,49,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,3722,3241,481,57,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,4355,3737,618,58,69
133,994c6021-ae57-4531-ace8-4c2ee91bf920,36579430,6392,4880,4360,520,59,69
